,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
20508,esea_match_13781785.dem29,23.15499999999929,Terrorist,,474.3536352505362,814.7536683061185,3,Terrorist
3295,esea_match_13780105.dem14,30.486999999999853,Terrorist,,420.6691425229089,464.2317396812906,0,CounterTerrorist
47689,esea_match_13784286.dem4,38.23230000000001,Terrorist,,483.67315328524074,385.9307325595121,6,CounterTerrorist
20067,esea_match_13781747.dem26,38.51499999999987,Terrorist,,415.36207135893943,467.55829927208345,0,Terrorist
9122,esea_match_13780656.dem28,61.547999999999774,Terrorist,,290.9972813413921,197.2293099350777,-1,Terrorist
15685,esea_match_13781321.dem6,51.97029999999995,Terrorist,,510.06484164554496,586.8444682274247,16,CounterTerrorist
24431,esea_match_13782099.dem21,36.90599999999995,Terrorist,,530.6565652563853,661.8567491638796,4,Terrorist
47968,esea_match_13784295.dem25,27.7170000000001,Terrorist,,637.4053668785339,673.8669415699391,17,Terrorist
42608,esea_match_13783749.dem9,22.141900000000078,Terrorist,,611.1619518814584,430.50605894157,1,Terrorist
34424,esea_match_13782995.dem23,60.616999999999734,Terrorist,,491.37747054006627,418.4849274837694,-1,Terrorist
1444,esea_match_13779948.dem12,20.21449999999993,Terrorist,,595.5688616104504,441.7145780051151,1,CounterTerrorist
45188,esea_match_13784045.dem21,26.141000000000076,Terrorist,,510.4859414310782,666.266012984458,4,CounterTerrorist
818,esea_match_13779888.dem14,72.77199999999993,Terrorist,,237.5687985962176,313.2038471768641,-1,CounterTerrorist
36713,esea_match_13783215.dem17,27.373000000000047,Terrorist,,420.46530083837,472.32732291953573,0,CounterTerrorist
20546,esea_match_13781788.dem22,17.31399999999985,Terrorist,,601.4551945408462,440.78064890812516,1,Terrorist
8491,esea_match_13780588.dem13,35.76599999999985,Terrorist,,478.70708270618053,380.5238594530789,6,Terrorist
35269,esea_match_13783046.dem21,17.817000000000007,Terrorist,,598.6623039188926,440.64521015148534,1,Terrorist
40915,esea_match_13783574.dem26,23.661000000000058,Terrorist,,552.1603057126146,664.4341750934486,5,CounterTerrorist
10192,esea_match_13780766.dem13,20.570999999999913,Terrorist,,645.7500584753363,428.77607711981113,14,CounterTerrorist
45555,esea_match_13784080.dem21,84.13199999999983,Terrorist,,477.7999372977188,814.3704993114303,3,CounterTerrorist
37788,esea_match_13783296.dem3,20.0514,Terrorist,,505.0813816338467,530.0201235490852,18,Terrorist
30694,esea_match_13782688.dem22,45.04600000000005,Terrorist,,551.6023065704816,662.8696690930553,5,Terrorist
