,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
22021,esea_match_13783951.dem4,26.883899999999983,Terrorist,,465.757525599532,481.92522274247494,3,Terrorist
5732,esea_match_13780937.dem9,66.64909999999998,Terrorist,,372.1458373952037,807.1944410781035,-1,Terrorist
22899,esea_match_13784169.dem21,52.96900000000005,Terrorist,,672.5980786898031,755.9948439897698,9,CounterTerrorist
27358,esea_match_13785044.dem18,51.53899999999999,Terrorist,,431.902995515695,614.2333960259689,-1,Terrorist
24242,esea_match_13784409.dem22,32.82899999999995,Terrorist,,481.9033642425424,660.2904300609875,5,CounterTerrorist
5561,esea_match_13780914.dem3,57.90390000000002,Terrorist,,174.28943185806196,415.6285255164273,-1,Terrorist
9158,esea_match_13781611.dem8,69.82249999999999,Terrorist,,481.8818021446676,406.1464627975605,2,CounterTerrorist
18841,esea_match_13783347.dem14,38.02399999999989,Terrorist,,448.99275492298693,466.58808797953964,3,CounterTerrorist
46970,esea_match_13788811.dem9,59.3143,Terrorist,,409.99091284850846,828.4176116466654,-1,Terrorist
21574,esea_match_13783860.dem11,37.73350000000005,Terrorist,,429.1103045427959,637.2747054888846,5,Terrorist
24681,esea_match_13784506.dem13,41.870000000000005,Terrorist,,464.60451238058107,387.9914444225851,2,CounterTerrorist
8982,esea_match_13781581.dem22,27.740999999999985,Terrorist,,458.4937938779489,397.5418208144796,2,CounterTerrorist
28728,esea_match_13785358.dem19,24.003000000000156,Terrorist,,484.09830594657825,532.171974031084,13,Terrorist
