,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
46048,esea_match_13784602.dem12,158.42399999999998,CounterTerrorist,,344.1065252485865,193.21099130434777,1,Terrorist
14251,esea_match_13781367.dem13,26.853000000000065,CounterTerrorist,,514.7880591148371,515.4614947078497,3,Terrorist
36327,esea_match_13783553.dem7,20.256700000000023,CounterTerrorist,,673.783055722363,655.4145945307889,0,Terrorist
40355,esea_match_13784030.dem5,34.828400000000045,CounterTerrorist,,531.533423903295,484.84929372417866,-1,CounterTerrorist
43778,esea_match_13784370.dem9,27.543900000000008,CounterTerrorist,,647.0275548761942,815.3944993114303,2,CounterTerrorist
2315,esea_match_13780042.dem18,27.984000000000606,CounterTerrorist,,665.020518619614,636.712643714342,0,CounterTerrorist
37120,esea_match_13783620.dem19,19.848999999999933,CounterTerrorist,,720.9475094560344,625.8299996065316,0,CounterTerrorist
43094,esea_match_13784301.dem6,47.52449999999999,CounterTerrorist,,421.4058475336323,465.76914987212274,5,CounterTerrorist
20883,esea_match_13782003.dem3,26.795000000000016,CounterTerrorist,,694.2438095535192,650.8091127287034,0,CounterTerrorist
42069,esea_match_13784211.dem4,24.037199999999984,CounterTerrorist,,347.57223318385655,189.1302213653354,1,Terrorist
48608,esea_match_13784867.dem27,23.067000000000007,CounterTerrorist,,332.4266562682784,204.32877466063348,1,Terrorist
42415,esea_match_13784257.dem15,31.984999999999673,CounterTerrorist,,419.8136463248196,461.8262563053315,5,Terrorist
37699,esea_match_13783692.dem10,27.396900000000073,CounterTerrorist,,440.4224199649055,355.4085762895927,-1,Terrorist
31323,esea_match_13783034.dem11,19.24879999999996,CounterTerrorist,,677.4303444726067,654.1508620893173,0,Terrorist
43719,esea_match_13784366.dem12,28.876000000000204,CounterTerrorist,,533.3160104503802,437.41504717686405,4,Terrorist
47223,esea_match_13784706.dem14,19.423999999999978,CounterTerrorist,,694.1711372977188,640.5121007279165,0,Terrorist
35633,esea_match_13783473.dem19,25.870000000000346,CounterTerrorist,,520.3028052251901,518.4915113122172,3,Terrorist
12133,esea_match_13781102.dem18,25.140999999999394,CounterTerrorist,,669.2655766036265,806.1259193389731,2,Terrorist
4516,esea_match_13780284.dem27,24.78800000000001,CounterTerrorist,,352.25859543770713,201.1569734408813,1,Terrorist
11859,esea_match_13781067.dem9,30.409999999999968,CounterTerrorist,,652.9867297640866,792.8878536297462,2,CounterTerrorist
4171,esea_match_13780245.dem11,20.475999999999885,CounterTerrorist,,703.6011810489374,640.4689891796183,0,CounterTerrorist
1067,esea_match_13779926.dem15,20.339999999999918,CounterTerrorist,,416.50945447455643,480.2055957505411,5,CounterTerrorist
41932,esea_match_13784196.dem25,24.07199999999989,CounterTerrorist,,348.48462936244886,189.59292512295883,1,CounterTerrorist
15160,esea_match_13781452.dem18,19.465999999999894,CounterTerrorist,,694.1055126535387,646.7826149911469,0,Terrorist
25238,esea_match_13782461.dem25,23.416999999999916,CounterTerrorist,,298.24094833300836,188.9156709030101,1,CounterTerrorist
27869,esea_match_13782738.dem26,51.36299999999983,CounterTerrorist,,678.8843486059661,642.4619917371631,0,Terrorist
29004,esea_match_13782834.dem2,23.366299999999995,CounterTerrorist,,278.7713721973094,200.149855439701,-1,CounterTerrorist
954,esea_match_13779912.dem21,26.334999999999127,CounterTerrorist,,307.07801442776366,192.65402636238446,1,CounterTerrorist
28326,esea_match_13782773.dem17,31.843000000000075,CounterTerrorist,,550.6708638720999,412.4243503442849,-1,CounterTerrorist
47634,esea_match_13784767.dem9,28.969600000000014,CounterTerrorist,,524.3600533437317,434.41015211489275,4,CounterTerrorist
8299,esea_match_13780681.dem21,18.991999999999734,CounterTerrorist,,689.3701365568337,648.3789510131812,0,CounterTerrorist
2817,esea_match_13780102.dem17,23.86200000000008,CounterTerrorist,,348.394587638916,176.09830541019085,1,CounterTerrorist
