,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
45373,esea_match_13784724.dem3,28.200300000000027,CounterTerrorist,,764.5692705790602,686.3441085972851,0,Terrorist
5771,esea_match_13780445.dem26,28.123000000000047,CounterTerrorist,,719.6486526028466,656.6769167814284,0,CounterTerrorist
49685,esea_match_13785252.dem10,29.78690000000006,CounterTerrorist,,728.2909011503217,629.6346944717686,0,Terrorist
38974,esea_match_13784046.dem21,36.355999999999995,CounterTerrorist,,410.7403953987132,816.3568538264806,-1,Terrorist
9693,esea_match_13780900.dem13,22.817000000000007,CounterTerrorist,,735.0411155390914,643.9529663584498,0,Terrorist
42354,esea_match_13784409.dem6,37.379999999999995,CounterTerrorist,,715.6847204523299,668.1945496753885,0,CounterTerrorist
1013,esea_match_13779926.dem14,50.83600000000047,CounterTerrorist,,679.6675319165529,797.1681857170963,3,CounterTerrorist
39332,esea_match_13784105.dem6,55.96410000000003,CounterTerrorist,,344.94844531097675,188.7376040920717,2,CounterTerrorist
21572,esea_match_13782161.dem27,161.10899999999992,CounterTerrorist,,712.7973758627412,629.5537092268346,0,Terrorist
21254,esea_match_13782131.dem14,42.702,CounterTerrorist,,511.70557753948145,641.7647530985639,-1,CounterTerrorist
48794,esea_match_13785137.dem2,21.587699999999984,CounterTerrorist,,737.625752232404,667.5265221325989,0,Terrorist
20026,esea_match_13782015.dem13,43.27300000000014,CounterTerrorist,,670.6656155975824,653.5354145189849,0,CounterTerrorist
33936,esea_match_13783448.dem25,20.93100000000004,CounterTerrorist,,714.9034138428543,651.9286027936258,0,CounterTerrorist
24378,esea_match_13782476.dem1,44.484999999999985,CounterTerrorist,,208.68976252680832,227.91171827660833,-1,Terrorist
2623,esea_match_13780088.dem23,36.59400000000005,CounterTerrorist,,533.5509774224995,699.6420066889632,-1,CounterTerrorist
33903,esea_match_13783448.dem9,22.30740000000003,CounterTerrorist,,740.7711631897056,666.6004296675193,0,Terrorist
10882,esea_match_13781009.dem20,25.267000000000053,CounterTerrorist,,333.89208032754925,199.36564831792248,2,CounterTerrorist
897,esea_match_13779912.dem6,42.31680000000006,CounterTerrorist,,662.9889297718853,648.4506692897895,0,Terrorist
47347,esea_match_13784976.dem4,22.160500000000013,CounterTerrorist,,748.4361895106258,650.2643761558136,0,Terrorist
24705,esea_match_13782510.dem2,22.46090000000001,CounterTerrorist,,702.9671555468902,410.20084202242765,4,CounterTerrorist
9091,esea_match_13780820.dem23,22.00500000000011,CounterTerrorist,,716.5092910118931,658.3496045642337,0,CounterTerrorist
38512,esea_match_13784011.dem3,37.79600000000005,CounterTerrorist,,446.42746422304543,438.3545968915995,5,CounterTerrorist
36844,esea_match_13783764.dem10,22.81140000000005,CounterTerrorist,,642.2968650019886,414.48814448160533,-1,CounterTerrorist
28854,esea_match_13782923.dem15,36.57300000000009,CounterTerrorist,,448.81233207252876,456.8292450914813,5,Terrorist
49031,esea_match_13785159.dem13,33.18399999999997,CounterTerrorist,,412.51767128095145,195.9768388746803,2,CounterTerrorist
2516,esea_match_13780067.dem19,36.35999999999967,CounterTerrorist,,578.2863410411386,790.7338878614992,-1,CounterTerrorist
41580,esea_match_13784332.dem3,60.339200000000005,CounterTerrorist,,617.2097609670501,680.5661538461538,-1,Terrorist
18042,esea_match_13781812.dem9,20.498899999999935,CounterTerrorist,,725.421804484305,654.9268699586858,0,Terrorist
9329,esea_match_13780855.dem9,41.79559999999992,CounterTerrorist,,784.585126457399,660.7817808380878,1,CounterTerrorist
42305,esea_match_13784406.dem10,47.18029999999999,CounterTerrorist,,660.9142406862936,648.4069533739917,0,CounterTerrorist
1824,esea_match_13779998.dem8,60.04519999999991,CounterTerrorist,,551.8699560928056,647.9554908518592,-1,CounterTerrorist
1468,esea_match_13779967.dem9,29.064300000000003,CounterTerrorist,,699.3126594657829,802.9423128073972,3,Terrorist
32785,esea_match_13783333.dem11,35.5209999999995,CounterTerrorist,,681.7856486644571,460.72729458980916,-1,CounterTerrorist
11464,esea_match_13781085.dem26,27.477000000000317,CounterTerrorist,,661.0776574302982,657.4875750541019,0,Terrorist
822,esea_match_13779902.dem15,21.25299999999993,CounterTerrorist,,716.5801264963931,632.6704324217983,0,Terrorist
12890,esea_match_13781294.dem8,23.220100000000002,CounterTerrorist,,732.9756861766426,641.2294849498327,0,CounterTerrorist
26961,esea_match_13782762.dem15,39.79099999999994,CounterTerrorist,,312.77080756482735,205.23709872122754,-1,Terrorist
49193,esea_match_13785183.dem3,29.73670000000004,CounterTerrorist,,350.07882706180544,197.25235648239232,2,CounterTerrorist
11987,esea_match_13781141.dem4,73.03430000000003,CounterTerrorist,,620.3323121076232,755.4148526460751,-1,CounterTerrorist
12764,esea_match_13781284.dem18,23.468000000000302,CounterTerrorist,,745.6489489569117,685.2165602990359,0,Terrorist
43450,esea_match_13784528.dem11,20.431100000000015,CounterTerrorist,,718.5736422694482,658.4505339366516,0,CounterTerrorist
