,file_round,seconds,att_side,bomb_site,nade_land_x,nade_land_y,cluster,winner_side
11530,esea_match_13780855.dem4,21.164099999999962,Terrorist,,552.9908657438098,661.5712862482786,4,CounterTerrorist
83865,esea_match_13787358.dem26,17.731000000000222,Terrorist,,582.8065952817313,429.6072435963014,1,Terrorist
2831,esea_match_13780054.dem4,24.24860000000001,Terrorist,,456.7119659972704,826.4792036199094,2,Terrorist
41202,esea_match_13783460.dem4,20.063199999999995,Terrorist,,507.5363662312342,796.4763863859926,2,CounterTerrorist
24287,esea_match_13782020.dem4,49.3143,Terrorist,,441.83833105868587,356.42450395435765,-1,CounterTerrorist
81928,esea_match_13787177.dem28,49.91800000000012,Terrorist,,619.2220237863131,621.4676749950816,-1,CounterTerrorist
34573,esea_match_13782914.dem10,42.7016000000001,Terrorist,,514.8385104308832,637.6993743852056,-1,Terrorist
119612,esea_match_13790705.dem22,29.435999999999922,Terrorist,,592.8406972119321,433.2833290576432,1,CounterTerrorist
6288,esea_match_13780365.dem27,27.29399999999987,Terrorist,,574.4563534412166,427.5845263033641,1,Terrorist
112456,esea_match_13790062.dem6,40.85069999999996,Terrorist,A,464.92167486839537,809.7789179618336,2,Terrorist
49633,esea_match_13784289.dem2,38.06570000000002,Terrorist,,307.89398011308253,205.02512689356672,-1,CounterTerrorist
31878,esea_match_13782690.dem14,49.9699999999998,Terrorist,,513.0416489764086,666.4600149518001,3,CounterTerrorist
18167,esea_match_13781488.dem2,17.373400000000004,Terrorist,,412.2197948917917,464.98155829234713,0,Terrorist
4746,esea_match_13780221.dem12,73.50699999999983,Terrorist,B,272.0116545135504,188.56203533346456,-1,CounterTerrorist
49004,esea_match_13784257.dem19,17.564000000000306,Terrorist,,597.9645304737766,440.1515023411371,1,Terrorist
100318,esea_match_13788805.dem5,22.324000000000012,Terrorist,,469.99459762136865,823.3908856974228,2,Terrorist
55191,esea_match_13784777.dem27,23.983000000000175,Terrorist,,526.0929472411776,435.14564721621093,6,Terrorist
128260,esea_match_13791544.dem6,29.941399999999987,Terrorist,,501.99933928641065,806.1885721030887,2,Terrorist
35780,esea_match_13782999.dem4,26.02539999999999,Terrorist,,677.7106717098849,401.9207453865828,-1,CounterTerrorist
98382,esea_match_13788620.dem13,28.86200000000008,Terrorist,,312.33337648664457,188.1777583316939,-1,CounterTerrorist
77755,esea_match_13786785.dem14,18.33100000000013,Terrorist,,609.3170149346851,439.1324581546331,1,CounterTerrorist
53392,esea_match_13784618.dem15,27.59800000000041,Terrorist,,510.15580175472803,663.5399126500098,3,Terrorist
432,esea_match_13779839.dem11,30.0009,Terrorist,,416.7356568531877,463.321864410781,0,Terrorist
48199,esea_match_13784166.dem20,40.3159999999998,Terrorist,,550.7407410411386,662.7379169781625,4,CounterTerrorist
29728,esea_match_13782494.dem17,18.58699999999999,Terrorist,,413.1008461688439,468.6592352547708,0,Terrorist
40519,esea_match_13783419.dem14,17.501999999999953,Terrorist,,594.566144199649,441.0039828447767,1,Terrorist
128608,esea_match_13791561.dem1,40.8865,Terrorist,,514.6633383505556,507.498026204997,18,Terrorist
60313,esea_match_13785230.dem35,17.299999999999727,Terrorist,,594.9908775979723,440.45678851072205,1,CounterTerrorist
84539,esea_match_13787409.dem51,62.89099999999871,Terrorist,,473.5541206472996,817.982199488491,2,CounterTerrorist
